bag_time_ns,armed_time,arming_state,avoidance_system_required,avoidance_system_valid,calibration_enabled,can_set_nav_states_mask,component_id,executor_in_charge,failsafe,failsafe_and_user_took_over,failsafe_defer_state,failure_detector_status,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,hil_state,in_transition_mode,in_transition_to_fw,is_vtol,is_vtol_tailsitter,latest_arming_reason,latest_disarming_reason,nav_state,nav_state_timestamp,nav_state_user_intention,open_drone_id_system_healthy,open_drone_id_system_present,parachute_system_healthy,parachute_system_present,power_input_valid,pre_flight_checks_pass,rc_calibration_in_progress,safety_button_available,safety_off,system_id,system_type,takeoff_time,timestamp,usb_connected,valid_nav_states_mask,vehicle_type
1785140193498436934,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140193496473,False,2147411071,1
1785140194001648013,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140194000499,False,2147411071,1
1785140194505881794,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140194504499,False,2147411071,1
1785140195009555006,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140195008524,False,2147411071,1
1785140195518464308,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140195512524,False,2147411071,1
1785140196019610477,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140196016558,False,2147411071,1
1785140196522908219,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140196520558,False,2147411071,1
1785140197026916253,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140197024587,False,2147411071,1
1785140197530814069,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140197528587,False,2147411071,1
1785140198034689432,26008000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28120000,14,False,False,False,False,True,True,False,True,True,7,2,30220000,1785140198032615,False,2147411071,1
